index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume
00177,2000,2000-09-13,2,2.918,2.9115,2.9661,2.849,2.6767,23997600
00178,2000,2000-09-14,3,2.8906,2.9323,3.0625,2.8542,2.6516,21633600
00179,2000,2000-09-15,4,2.9538,2.875,2.9948,2.8542,2.7095,24259200
00180,2000,2000-09-18,0,2.7812,2.9609,2.9792,2.75,2.5512,16348800
00181,2000,2000-09-19,1,2.8672,2.6536,2.875,2.625,2.6301,30110400
00182,2000,2000-09-20,2,2.7734,2.7891,2.8438,2.7292,2.5441,22756800
00183,2000,2000-09-21,3,2.8926,2.7943,2.9557,2.7917,2.6534,34682400
00184,2000,2000-09-22,4,2.9427,2.6068,2.9792,2.6042,2.6994,38726400
00185,2000,2000-09-25,0,3.1536,3.0339,3.1979,3.0104,2.8928,46756800
00186,2000,2000-09-26,1,3.2292,3.1875,3.2656,3.0417,2.9621,33734400
00187,2000,2000-09-27,2,3.4062,3.2031,3.5573,3.2031,3.1246,67612800
00188,2000,2000-09-28,3,3.5104,3.375,3.5312,3.2917,3.2201,33381600
00189,2000,2000-09-29,4,3.4115,3.4115,3.5417,3.3542,3.1293,37387200
00190,2000,2000-10-02,0,3.3307,3.4583,3.5938,3.2448,3.0553,34058400
00191,2000,2000-10-03,1,3.151,3.349,3.375,3.125,2.8905,30026400
00192,2000,2000-10-04,2,3.1146,3.0677,3.1667,3.026,2.857,41956800
00193,2000,2000-10-05,3,3.0417,3.138,3.138,2.9766,2.7901,52504800
00194,2000,2000-10-06,4,2.8516,3.0495,3.0703,2.8099,2.6157,102717600
00195,2000,2000-10-09,0,2.9141,2.7786,2.9583,2.5833,2.6731,66525600
00196,2000,2000-10-10,1,2.6927,2.7917,2.9323,2.6667,2.47,41594400
00197,2000,2000-10-11,2,2.7161,2.5286,2.8646,2.4271,2.4915,53577600
00198,2000,2000-10-12,3,2.6094,2.776,2.9375,2.5833,2.3936,40161600
00199,2000,2000-10-13,4,2.7135,2.6276,2.7917,2.5996,2.4891,57897600
00200,2000,2000-10-16,0,2.651,2.7135,2.7135,2.5885,2.4318,33921600
00201,2000,2000-10-17,1,2.4583,2.6406,2.651,2.4297,2.255,46324800
00202,2000,2000-10-18,2,2.4193,2.2995,2.5599,2.1901,2.2192,41695200
00203,2000,2000-10-19,3,2.6536,2.5755,2.6875,2.5365,2.4342,29488800
00204,2000,2000-10-20,4,2.901,2.5911,2.9688,2.5729,2.6611,38736000
00205,2000,2000-10-23,0,2.8359,2.9245,2.9427,2.7448,2.6014,18211200
00206,2000,2000-10-24,1,2.7448,2.8229,2.8698,2.7344,2.5178,19396800
00207,2000,2000-10-25,2,2.5052,2.6693,2.7083,2.487,2.298,38551200
00208,2000,2000-10-26,3,2.612,2.5208,2.7083,2.3438,2.396,26577600
00209,2000,2000-10-27,4,2.5521,2.6146,2.679,2.4583,2.341,21096000
00210,2000,2000-10-30,0,2.3724,2.5104,2.5671,2.3698,2.1762,19212000
00211,2000,2000-10-31,1,2.5892,2.4661,2.6302,2.3906,2.3751,29925600
00212,2000,2000-11-01,2,2.5885,2.526,2.625,2.4375,2.3745,30453600
00213,2000,2000-11-02,3,2.7865,2.6797,2.8542,2.6354,2.556,19288800
00214,2000,2000-11-03,4,2.9688,2.75,3.0208,2.7292,2.7232,26863200
00215,2000,2000-11-06,0,3.1979,3.0391,3.3333,3.0208,2.9335,63504000
00216,2000,2000-11-07,1,2.9818,3.1458,3.1458,2.875,2.7352,25824000
00217,2000,2000-11-08,2,2.8932,3.0156,3.0156,2.849,2.654,18708000
00218,2000,2000-11-09,3,2.5911,2.7188,2.8542,2.4635,2.3769,56452800
00219,2000,2000-11-10,4,2.4505,2.6797,2.8125,2.3854,2.2479,80524800
00220,2000,2000-11-13,0,2.4609,2.3281,2.7292,2.25,2.2574,53004000
00221,2000,2000-11-14,1,2.9115,2.625,2.9323,2.6042,2.6707,47073600
00222,2000,2000-11-15,2,2.873,2.8594,2.9505,2.7422,2.6355,42386400
00223,2000,2000-11-16,3,2.6927,2.7917,2.8646,2.6667,2.47,23553600
00224,2000,2000-11-17,4,2.6406,2.7135,2.8516,2.5521,2.4223,17877600
00225,2000,2000-11-20,0,2.4375,2.543,2.5443,2.4089,2.2359,29875200
00226,2000,2000-11-21,1,2.3906,2.5417,2.5625,2.2656,2.1929,38251200
00227,2000,2000-11-22,2,2.2656,2.2917,2.3646,2.1667,2.0783,40975200
00228,2000,2000-11-24,4,2.3958,2.2917,2.4844,2.2917,2.1977,16507200
00229,2000,2000-11-27,0,2.3151,2.5677,2.5833,2.2194,2.1236,36386400
00230,2000,2000-11-28,1,2.1426,2.3503,2.375,2.0911,1.9654,38234400
00231,2000,2000-11-29,2,2.0104,2.1745,2.1771,1.849,1.8442,63640800
00232,2000,2000-11-30,3,1.6875,1.8385,1.8385,1.5156,1.5479,98162400
00233,2000,2000-12-01,4,1.8542,1.7917,2.0312,1.7812,1.7008,78408000
00234,2000,2000-12-04,0,1.8828,1.8659,1.9271,1.7396,1.7271,47426400
00235,2000,2000-12-05,1,2.0052,2.0156,2.0885,1.8281,1.8394,99722400
00236,2000,2000-12-06,2,1.7188,1.9661,2.0208,1.7083,1.5766,95092800
00237,2000,2000-12-07,3,1.6875,1.6354,1.7786,1.5469,1.5479,78518400
00238,2000,2000-12-08,4,2.0729,1.862,2.0833,1.6882,1.9015,85339200
00239,2000,2000-12-11,0,2.0729,2.0052,2.1146,1.9531,1.9015,75763200
00240,2000,2000-12-12,1,2.0156,2.0208,2.0573,1.9479,1.8489,40951200
00241,2000,2000-12-13,2,1.8594,2.0078,2.0417,1.8229,1.7056,67507200
00242,2000,2000-12-14,3,1.7318,1.8464,1.862,1.6875,1.5886,56901600
00243,2000,2000-12-15,4,1.5599,1.6224,1.724,1.5521,1.4309,109442400
00244,2000,2000-12-18,0,1.6113,1.625,1.6667,1.5885,1.4781,65887200
00245,2000,2000-12-19,1,1.4896,1.6354,1.7812,1.4583,1.3664,94620000
00246,2000,2000-12-20,2,1.3281,1.4141,1.6198,1.2552,1.2183,110539200
00247,2000,2000-12-21,3,1.1615,1.3099,1.4896,1.1458,1.0654,84525600
00248,2000,2000-12-22,4,1.4609,1.2552,1.5938,1.2552,1.3401,94908000
00249,2000,2000-12-26,1,1.401,1.4792,1.4948,1.3073,1.2852,34382400
00250,2000,2000-12-27,2,1.4948,1.3854,1.5521,1.3281,1.3712,33945600
00251,2000,2000-12-28,3,1.5026,1.4349,1.5417,1.4115,1.3783,41923200
00252,2000,2000-12-29,4,1.3652,1.5,1.5495,1.3333,1.2523,49516800
